node,eigenvector
37605255,6.915655178771612e-19
37605259,-5.793919329017865e-20
37605266,-5.1857482912047695e-20
37605270,-2.7609502701257282e-19
37605281,-9.441307712732061e-20
37605282,-5.994872913678121e-19
37605286,-4.30253847171939e-19
37605288,-1.588559458310351e-19
37605313,-1.0309348282301812e-18
37605318,-1.9176412121404038e-20
37605384,-3.374941863573093e-19
37605389,4.422751801752909e-21
37605393,-1.3399184204286338e-19
37605479,2.0424971708750794e-18
37605481,5.499314191091595e-19
37605483,-5.134510650083746e-19
37605498,-5.857672643903574e-19
37605521,-8.240419585448034e-20
37605524,4.426100499080406e-19
37605532,-1.4576283101693458e-19
37605537,-4.071528633181453e-19
37605866,8.112737086514165e-20
37605889,1.5766239571868958e-19
37605923,-1.1218311173481746e-19
37605934,-9.910106953576769e-20
37606036,-1.4443975068254582e-19
37606041,1.6635492837526725e-14
37606055,2.247362861903986e-15
37606057,3.8629674221155767e-16
37606059,3.010183857787119e-15
37606063,5.105834780871154e-19
37606065,-1.0907161160516872e-18
37606086,1.570570366242917e-19
37606115,4.653482482374151e-19
37606122,-1.7628588989547664e-19
37606150,-4.908346435217819e-19
37606274,-4.241307074999639e-19
37606276,5.530318958986473e-20
37606490,1.3619425995107881e-18
37606526,-4.147432776007911e-18
37606542,-2.2464244205305112e-18
37606547,-3.7201818868730544e-18
37606577,-7.420262892145973e-18
37606579,-6.643241937457919e-18
37606659,-1.9949431028661866e-18
37606674,3.749709769114673e-18
37606682,5.922850527345689e-19
37606694,4.450929314579873e-18
37606702,3.76132837106223e-18
37606776,5.947172369761999e-16
37606826,5.71119788024199e-18
37606862,3.7812969667957967e-19
37606869,-4.874908233021785e-19
37606900,-3.8044833503545623e-19
37606901,-4.88129720106206e-19
37606928,3.345833845751846e-19
37606930,2.8856648779161375e-19
37606933,-6.115835522449296e-19
37606940,-6.682656824481552e-19
37606956,7.604482274927145e-19
37606964,1.7752931378412486e-18
37606984,4.795878764342388e-18
37606988,2.3084597527257463e-17
37606992,5.1429874612071204e-18
37606994,3.7493499142742113e-19
37607005,-2.68740062297023e-18
37607014,-3.3194169463019786e-18
37607033,3.8489279203608835e-19
37607062,3.524041412009925e-18
37607078,5.1655274829951106e-18
37607087,1.1521969548772259e-15
37607106,1.5682111759603432e-16
37607239,4.7539616285137305e-18
37607260,1.2318034647602369e-17
37607276,3.5606270248387007e-17
37607283,1.119641724759011e-16
37607284,3.5103245683028e-17
37607292,1.8306679799324656e-18
37607293,-3.2950854026812477e-18
37607294,-5.3129441107250395e-18
37607295,-5.8419578447539156e-18
37607297,-4.172892229262172e-18
37607300,-4.182527006050336e-18
37607310,-1.128768211243177e-18
37607317,1.7172895982602366e-20
37607320,7.234865324209731e-19
37607325,1.6462974861038443e-18
37607368,6.204951896354394e-19
37607398,4.965952400951144e-19
37607414,-1.2826695711487576e-19
37607463,-5.828967133203612e-19
37607468,3.867659688444948e-19
37607469,-5.297296472412118e-19
37607489,2.871089600574295e-19
37607607,2.9153283128103217e-19
37607803,1.6307780991047822e-17
37607827,2.875032943677395e-18
37607833,3.1370054732214187e-19
37607834,4.704442288894714e-19
37607836,3.0433616982697778e-19
37607838,-2.682551637774311e-19
37607845,2.253376923732268e-19
37607846,3.6955104619790286e-19
37607865,1.0806650008164962e-19
37607876,4.879395083339983e-19
37607920,-4.112715485309375e-19
37608133,2.614145475408082e-19
37608135,-2.4740288592662436e-19
37608142,6.376833157382175e-19
37608159,3.402447940828493e-18
37608161,2.41386786361261e-17
37608168,-9.903481838111036e-20
37608174,5.1260027809189145e-19
37608175,-2.559604443827685e-19
37608310,2.301600186322814e-17
37608312,3.457942194519561e-19
37608346,1.6811164206682313e-19
37608358,1.8735092050558566e-19
37608371,3.0112575460251435e-20
37608422,3.5873793969466726e-19
37608427,-5.8613069619148e-19
37608434,-4.589321208820274e-19
37608445,-2.925364647194604e-19
37608497,-5.792960876853743e-19
37608507,3.5318346909957223e-19
37608509,-3.009034928965438e-19
37608523,-7.917549476229546e-19
37608538,-9.60221371605356e-19
37608550,7.700540591455816e-19
37608556,-6.627383338569688e-20
37608563,-2.128420445453103e-19
37608564,3.7227314078975457e-19
37608722,1.890375001926194e-18
37608737,-1.621674158676812e-19
37609000,1.8364486291644092e-19
37609003,-2.339865599524169e-19
37609327,-3.8177230315556615e-19
37609344,-4.643716781703367e-19
37609360,5.683309377418479e-19
37609374,2.180523706152915e-19
37609477,5.6553842894411536e-18
37609524,7.412531929756843e-19
37609582,3.184455840385649e-19
37609601,1.9819558064828451e-19
37609617,8.671107046074002e-20
37609655,3.585418904270103e-17
37609688,1.287269826178341e-20
37609727,-4.018484245111317e-19
37609730,1.2132152386468715e-15
37609750,3.2806031755038217e-16
37609898,-1.7447842352129347e-19
37609912,3.665618787134194e-19
37609916,7.080653861788607e-18
37609933,1.9221983770840932e-19
37609935,-3.0342575928147525e-19
37609938,1.7251050425357523e-18
37609939,2.196023112640547e-18
37609941,3.1246584117686286e-18
37609947,4.019104676760688e-18
37609948,1.7846247010739673e-18
37609951,3.020421053179373e-19
37609953,-1.754214607315902e-18
37609958,-3.337301133773951e-18
37609965,-5.51882316178645e-18
37609968,-4.534075659512776e-18
37609972,-3.647405414460753e-18
37609973,-3.076550155416411e-18
37609979,-1.5077048853344507e-18
37609981,-2.9707607984434424e-18
37609983,-3.6521494723291635e-18
37609985,-5.713122180112446e-18
37609995,-5.09422038440262e-18
37609996,-4.021669415851147e-18
37610007,-2.0659446066859003e-19
37610009,1.7922086973362302e-18
37610045,-1.0937401799730585e-19
37610047,9.128182000766457e-20
37610092,2.95877616671346e-17
37610094,3.60304901562266e-17
37610109,1.1035998634568045e-15
37610111,9.890115141607606e-15
37610161,-1.5736456574457267e-19
37610168,1.3728479368778243e-19
37610174,-3.3547257603872507e-19
37610183,1.1746641574060763e-18
37610187,5.866286262037731e-18
37610192,2.5663332928386214e-17
37610200,6.814437322726301e-17
37610202,1.9877491209515483e-16
37610210,1.7935276196271076e-15
37610218,1.62242990420991e-14
37610228,2.2516274437237975e-17
37610234,5.745025902685606e-18
37610235,-3.734481828212867e-19
37610245,4.35367112846188e-19
37610246,2.376887814824485e-18
37610259,1.3920215915757243e-18
37610265,7.047129115638907e-19
37610267,5.720578230539671e-19
37610271,6.030658673685425e-19
37610295,3.1991904864505007e-18
37610304,-2.8270853349122583e-18
37610310,6.0070189184857866e-21
37610313,-6.210889120312814e-19
37610316,1.7879359272842025e-19
37610323,-2.919055300952771e-19
37610495,2.0899930263773827e-20
37610653,2.467137803559633e-19
37610659,-3.4194497465606875e-19
37610661,-7.687373514980062e-21
37610680,3.5570210226362325e-19
37610682,3.973397664027214e-19
37610683,5.060933966360507e-18
37611283,2.824308578198528e-12
37611289,3.4690203026531396e-13
37611319,6.074055436196066e-19
37611496,-1.8311014299660664e-19
37611502,-6.092667687230383e-19
37611538,1.1271105995677282e-19
37611556,5.807014207378393e-19
37611560,6.3459944591638344e-18
37611568,6.3477362702391904e-18
37611608,3.2357539081254833e-14
37611859,-5.961911406558273e-19
37611860,-4.592486111476065e-19
37611872,-4.270040303140106e-19
37611877,2.808416100646186e-18
37611894,4.4703032150361266e-18
37611991,1.8388720917973406e-19
37612111,-2.3662275225292923e-19
37612140,5.439530017103782e-20
37612161,-5.8507081000148476e-21
37612190,3.9537404206459874e-20
37612224,-3.400757550335449e-19
37612238,-4.710173817268192e-19
37612387,1.7265941464149104e-19
37612409,7.571628202620191e-19
37612423,6.895041817485677e-19
37612467,5.0066111042509754e-18
37612478,-2.1720009369509702e-19
37612501,3.0712384994854284e-19
37612505,3.64968855548437e-19
37612521,-7.437089744325226e-19
37612558,-2.0935226500302992e-19
37612559,1.7893382645272614e-19
37612561,-5.921039683639773e-19
37612562,3.9113735377786964e-19
37612609,5.141186880426905e-19
37612610,-1.6725639547073418e-19
37612619,4.663946155070536e-19
37612746,2.6982967386281957e-20
37612764,-4.887870389084105e-19
37612779,5.941868767940625e-19
37612780,-4.343062138031493e-19
37612788,-2.74811886737427e-19
37612839,2.8366197325357716e-19
37612896,3.5133512545268974e-19
37612898,1.3987424676157066e-19
37612901,2.896659394748386e-19
37612902,-5.045470394347611e-19
37612918,4.55681829691744e-12
37612926,4.493245207437583e-13
37612930,-4.912170788298123e-19
37612931,-8.983595567664811e-20
37612934,-4.50816258139072e-19
37612935,1.0834694187060606e-19
37612937,-2.4410679955008457e-19
37612941,4.619004172643782e-19
37612967,2.461000801915192e-15
37612983,1.0105860665964025e-15
37613007,5.238723595174712e-17
37613009,6.443225334956689e-18
37613012,1.2616922684070964e-18
37613014,2.623344072502978e-19
37613019,1.1284661215395621e-11
37613050,6.934029010238116e-19
37613068,1.763199379003658e-18
37613080,3.7158465224568474e-19
37613082,1.1029655907675832e-19
37613084,-5.098071139758693e-19
37613106,-4.374222584795989e-18
37613117,-3.249906915301173e-19
37613166,-1.4781087859312368e-19
37613168,2.3961918484766906e-19
37613175,-2.4535923565715077e-18
37613179,5.2278835677680885e-17
37613181,1.1189689050707584e-17
37613184,2.774081779313302e-18
37613185,7.18577247043223e-19
37613186,1.6832913348883798e-18
37613189,3.1739437773367335e-18
37613192,6.6527875034970486e-18
37613195,2.6914816455117477e-18
37613196,1.8961649405845394e-18
37613198,5.882920335962884e-19
37613206,7.156490738877922e-19
37613208,7.438550844328305e-19
37613210,5.805466176731208e-19
37613230,3.2628859699092167e-19
37613232,-1.6154702300897925e-19
37613241,1.2679837487707913e-18
37613247,1.0742669573516116e-19
37613253,-2.1205300832639338e-19
37613256,2.607215064720049e-19
37613261,2.341288614535041e-19
37613276,1.189532823204465e-19
37613299,6.342860899550489e-20
37613343,1.1075887951885136e-18
37613346,-4.733554214476314e-18
37613361,-3.6687506372888124e-19
37613681,2.8750648298741875e-19
37613683,5.343132378879045e-19
37613684,-4.942602465989063e-19
37613694,-2.871928746252579e-19
37613726,1.6036769624600814e-16
37613728,1.5678065687919526e-15
37613738,-2.773330336337246e-19
37613748,-7.332567653501429e-20
37613754,4.956384266252521e-19
37613763,7.338922864404953e-19
37613766,6.401096171422571e-19
37613785,4.5979658536926836e-18
37613808,3.8100256814234023e-19
37613813,8.693261333591538e-19
37613814,1.5088988820443656e-18
37613815,1.130427886716918e-17
37613816,1.0057843723721483e-18
37613823,-5.716502673084545e-19
37613838,4.36735566263757e-19
37613914,6.81859714224637e-20
37613915,8.340601862755882e-19
37613922,1.2644784401178233e-18
37613927,1.9592607269724854e-19
37613931,4.613720944914822e-19
37613932,1.2200151081482744e-18
37613934,-1.4230786937560746e-18
37613938,-5.6728538915349946e-18
37613939,-2.5631274516364258e-18
37613941,-8.256864691082502e-19
37613947,-4.1151630199052464e-19
37613949,4.936750332738267e-19
37613950,1.2415191978464028e-19
37613951,-2.0625055917277299e-19
37613952,4.751011456471274e-19
37613968,-4.02297357454979e-19
37613969,-6.881144026491509e-19
37613971,-7.680500951630412e-19
37613975,4.326631169812248e-19
37613977,5.00087666871477e-19
37613979,5.980404395958687e-19
37613984,1.3139518784874821e-18
37613993,8.014377057316743e-18
37613995,3.6497516814102835e-18
37614226,5.374140909012475e-19
37614227,2.203634968834408e-19
37614235,-3.727698253162611e-19
37614236,4.251809035374698e-19
37614237,-1.2758259705069206e-19
37614239,2.0256137002301053e-19
37614251,-3.423954920523687e-19
37614310,3.4637149378334717e-22
37614313,1.8977252879792236e-18
37614423,1.2374386892350487e-20
37614424,-3.8554533515280333e-19
37614436,2.9162280601787392e-18
37614470,-1.4348307347747807e-19
37614489,5.495338466640757e-19
37614533,2.5099399860499886e-19
37614643,-2.93423461869396e-19
37614644,-3.4640663557938185e-19
37614646,-3.716121223695744e-19
37614681,2.9451308126243984e-18
37614716,5.060267754164864e-17
37614738,4.4126912893120024e-16
37614740,4.363813991498524e-15
37614753,4.3137867540127526e-14
37614828,3.4582216622767527e-19
37614829,2.9262521673561314e-20
37614832,2.0783079581003759e-19
37614844,-1.846087105941651e-19
37614853,-3.940960200747512e-19
37614869,2.0961281960741247e-20
37614876,2.1393052954571577e-19
37614882,3.855882757926033e-19
37614899,5.745043678363648e-19
37615067,5.159692214529101e-21
37615076,1.5630159972384096e-19
37615100,-1.600992528682529e-19
37615101,-1.7983801688637733e-20
37615112,3.9147336494827533e-20
37615125,-5.190522042298634e-19
37615149,3.411627028566644e-19
37615151,1.0428896652517828e-19
37615194,-4.1588187289921635e-19
37615200,6.59639483586597e-20
37615201,-7.133170379569181e-20
37615282,3.9969368915382843e-19
37615284,2.8319805912121056e-19
37615295,5.195489280187021e-19
37615471,4.1290220957433786e-16
37615541,7.419382784260875e-20
37615549,3.404723614715667e-18
37615554,3.857325707582854e-17
37615614,-1.0058179292950773e-19
37615615,-1.5694698882820577e-19
37615739,1.7059004346901163e-19
37615819,3.9630999626879986e-19
37615821,-6.980151611839951e-19
37615840,5.031785727618453e-19
37615842,-3.1016591899649017e-19
37615855,6.130752838553774e-20
37615858,6.974461583928791e-19
37615865,1.3806894108607485e-19
37615878,1.2360104824960751e-19
37615881,5.192222117184256e-19
37615884,-3.1605083134990036e-19
37615886,-2.941115757606059e-19
37615898,1.345885062242061e-19
37615913,4.577165390857404e-19
37615932,5.992870936276952e-20
37615984,-4.64874909516472e-19
37615986,1.5596025264262958e-19
37615987,1.9215422053715072e-19
37615990,5.571667861484642e-19
37616004,-2.8972178287300596e-19
37616013,-2.3451291050447255e-19
37616044,-1.5796944586042584e-19
37616053,1.0667284119656647e-19
37616061,-2.95007328810017e-19
37616097,1.8033007465123476e-18
37616104,1.0045163849469482e-18
37616113,5.508068797671483e-13
37616117,3.835333890061518e-13
37616120,3.3009735107751526e-12
37616126,4.612182615084625e-13
37616166,-1.4408547898912501e-18
37616167,-5.171889406305078e-19
37616168,-3.0897099835013464e-19
37616172,2.663297080704104e-19
37616173,-3.1424721826156155e-20
37616177,-1.5056996057172385e-19
37616188,-4.244716620812688e-19
37616196,-9.20341560073326e-19
37616241,4.279867528293663e-18
37616242,-8.61019724321218e-19
37616246,1.845669384072247e-19
37616259,3.3046335949607386e-20
37616265,1.4951468771517978e-19
37616283,-2.8727531946380313e-19
37616303,-8.127707380771336e-19
37616306,-1.328115747906092e-18
37616342,3.091969838052374e-19
37616356,3.8229434560141576e-19
37616367,1.0410597122117783e-19
37616369,-2.9828499494768644e-19
37616371,3.623777053248646e-19
37616384,-2.9779708335501455e-19
37616394,-3.9049968004174426e-20
37616404,3.4761184765141043e-19
37616455,3.704490920095379e-15
37616475,3.444371521526038e-19
37616476,-3.2277495429404853e-19
37616484,-1.342951298443412e-19
37616485,1.626775574099319e-18
37616488,2.0126043907321372e-17
37616490,9.019107297101008e-17
37616491,1.0298052122621423e-17
37616500,2.879205831308152e-18
37616503,5.308443484215838e-21
37616505,1.8453715289874954e-19
37616524,-1.5481248117170358e-21
37616538,3.083212817123629e-18
37616540,6.105247017127669e-19
37616541,-3.3383604188825826e-19
37616554,1.6899133927188654e-19
37616558,2.4847886375195213e-19
37616565,3.487704010850043e-19
37616571,4.771417389978973e-18
37616574,2.902509709552558e-17
37616575,4.209675852678977e-18
37616585,2.3199243666280192e-18
37616599,2.4181603913794312e-18
37616606,1.2312994044371224e-19
37616608,3.2380985789569826e-19
37616622,1.5534382995213764e-19
37616624,8.511088527194656e-20
37616627,-7.967710493355273e-19
37616632,-3.9211100966964945e-19
37616759,6.720372865699056e-20
37616776,-2.1981307808311904e-19
37616782,-6.017202933061507e-20
37616786,4.7908230724321774e-20
37616788,-3.072635969334077e-20
37616789,5.046601817224978e-20
37616803,3.5159044267540875e-19
37616812,-4.662342258858181e-19
37616821,4.473081734507428e-19
37616822,-4.658628412681497e-19
37616867,3.078795998725375e-19
37616896,3.5695506233491443e-19
37616911,3.4180030581533066e-19
37616917,-4.040707213958767e-20
37616922,1.8176859852149956e-19
37616989,4.518761951736678e-19
37616990,1.909411937652901e-18
37616992,2.047293282983732e-18
37617001,2.4624449919747444e-18
37617013,2.2166488551855174e-18
37617067,1.8847874205726293e-18
37617081,5.060443825911361e-19
37617096,1.9264282505341467e-18
37617109,3.624849763604818e-18
37617208,2.4710358813020205e-19
37617213,-3.454063269294992e-19
37617234,-6.20872086650214e-19
37617235,2.8990570851339124e-19
37617256,1.1046045144129906e-19
37617271,-4.621708250798672e-19
37617284,9.298202705768494e-16
37617285,4.594831070313696e-16
37617288,2.559757971313985e-19
37617290,2.313064007495881e-20
37617298,8.007016199195282e-19
37617346,8.450715084642939e-19
37617416,3.4872921201782864e-20
37617424,-4.962452364251642e-19
37617444,-1.2966506061823554e-19
37617448,-2.708227340183168e-19
37617450,6.803462734486273e-19
37617478,-3.5199747518647927e-19
37617601,2.2452150771376e-13
37617637,1.0720105129127248e-13
37617639,4.470702772044038e-14
37617642,1.9188468569081786e-15
37617645,4.0427527888501837e-16
37617654,2.4129249464791522e-17
37617658,5.7396308635224305e-18
37617660,1.3706575911085509e-18
37617663,-1.1677735073716972e-18
37617666,-4.203688444677399e-18
37617769,-1.0431784014829831e-19
37617772,1.7385119333256392e-19
37617822,5.391796872026671e-20
37617839,-3.104432770418865e-19
37617889,1.8195867580558755e-18
37617915,9.067389130490992e-19
37617918,-4.3264610795330284e-19
37617920,5.280703306467872e-19
37617956,2.057462292131018e-19
37617988,-1.2391269977108203e-19
37618018,-4.245884402642993e-20
37618019,-1.0796103999843009e-19
37618023,-3.843533064966413e-19
37618024,8.998629636844347e-20
37618046,7.162378448450447e-12
37618075,7.263724556408906e-11
37618135,-7.880540619501973e-19
37618160,-6.414446850139448e-19
37618166,8.074193759547513e-20
37618167,8.546948785295126e-20
37618211,2.6392949918905693e-14
37618229,5.659420329056927e-11
37618240,6.503160008648303e-17
37618242,6.349107390919612e-18
37618244,1.0924924021301243e-18
37618246,5.718925532048682e-19
37618355,-2.87370830268908e-19
37618363,-1.0815523805095253e-20
37618365,-1.0176223731190023e-19
37618373,-4.297268533440886e-19
37618379,3.9889253226887543e-19
37618411,1.2679183442860257e-19
37618416,7.165035540878081e-20
37618475,-5.072486702902129e-19
37618478,-9.744679383984236e-20
37618501,-3.1686832692381344e-19
37618515,1.465766688940696e-19
37618688,1.51291144139705e-18
37618691,2.0431435745550814e-19
37618699,4.455287200455078e-19
37618704,3.7608776932244527e-19
37618710,3.565690747704637e-19
37618764,4.277756784017861e-19
37618776,-5.718884716240086e-19
37618878,-1.425538228979384e-19
37618881,5.105063947812859e-19
37618893,-5.241938416034079e-19
37618898,1.2550214961683641e-19
37618902,-1.0243391728765015e-19
37618904,-5.7716774579365e-19
37618929,7.236545218958688e-18
37618960,1.8602514292829765e-18
37618972,-4.401742831224143e-19
37618974,-2.5291523364217115e-18
37618976,-2.570588133038187e-18
37618979,4.430322632616079e-19
37618986,5.3307916277847705e-18
37618995,4.137144834165897e-18
37619017,4.40025435144361e-18
37619027,3.3451872643772802e-18
37619103,1.0394430838865348e-17
37619127,5.616001310445428e-18
37619147,3.445727762002703e-18
37619149,1.3663561269522335e-17
37619161,3.0294710698646887e-17
37619168,3.8697745683971116e-17
37619174,1.6315003612898003e-16
37619233,1.1138244714055127e-15
37619235,2.0503865684466343e-15
37619263,1.075477522682025e-19
37619269,1.6297265751160317e-19
37619285,-8.915519943016682e-20
37619287,4.339377628627929e-19
37619302,1.9088718144902625e-18
37619307,1.2984652956029169e-13
37619429,7.135913953233767e-14
37619460,7.236907935749878e-13
37619468,-1.8890542646835697e-19
37619470,-6.903967843565273e-20
37619483,-1.0013170833708242e-20
37619484,2.1450359265629775e-19
37619685,-1.3995534063426252e-19
37619699,-4.426459673957832e-19
37619705,-2.9105170335131395e-19
37619763,5.3328736739942427e-20
37619782,-1.0116176178300407e-18
37619786,2.994206342025662e-19
37619787,5.3612965162674e-19
37619923,2.187338574074788e-15
37619924,4.782623779664246e-19
37619930,-1.202046176335014e-19
37620025,-5.537880643287244e-19
37620027,6.104712440706072e-20
37620036,-3.343048428450282e-19
37620049,1.1682512981791363e-19
37620054,3.711659488335561e-19
37620068,5.579722187162343e-19
37620179,4.380190736373369e-19
37620259,4.2513057288081027e-19
37620278,-2.3915554763733903e-19
37620280,-6.276645693564157e-19
37620303,8.910697381515602e-20
37620312,4.838613101742343e-19
37620338,8.996567247247801e-20
37620368,-1.2962073075527513e-19
37620369,-4.009781242843434e-19
37620374,5.1928343394303466e-20
37620386,1.742923126332266e-19
37620397,-2.819239741058454e-19
37620459,-3.8393202313563137e-19
37620461,-7.18104015060378e-19
37620463,-7.588370000110105e-19
37620471,-7.613249903473227e-19
37620482,-5.125725657693692e-18
37620497,-1.4935576073023545e-18
37620511,-7.518925138854693e-20
37620584,1.6398497751390312e-17
37620626,1.6060757555575162e-18
37620628,-1.7529385613124593e-19
37620637,3.3440628767546543e-19
37620802,-6.186571904637331e-19
37620807,-3.608554030570558e-19
37620809,-1.6231713725325798e-19
37620813,-3.474920028636129e-20
37620816,4.0026335485526425e-19
37620828,1.3781856114676313e-19
37620839,-9.117398684131349e-20
37620957,-3.2654636591041873e-19
37620963,-4.362831507617893e-19
37620967,-7.351369296697132e-20
37620972,-2.963905480393399e-19
37620981,6.432023411769077e-19
37620993,1.2519463664452273e-18
37621004,1.1513373088780238e-17
37621009,-3.241423504344196e-20
37621018,6.994213993223419e-19
37621021,9.959485672213239e-20
37621027,2.4725693330513917e-19
37621035,2.922478419857263e-18
37621147,1.9849356458783477e-19
37621149,3.621964100456677e-19
37621160,9.71408282448746e-20
37621169,2.558900714798357e-20
37621172,-3.048498863791577e-19
37621173,-3.0508650236919024e-19
37621204,8.970267328947043e-20
37621276,-1.2752337734660737e-19
37621348,6.895953278922374e-16
37621352,5.221345546053244e-19
37621353,-3.1984507714872006e-19
37621373,-1.6651109015890117e-18
37621416,-9.352413329829905e-20
37621450,-1.187777070811753e-19
37621457,6.215543648008035e-19
37621458,-6.2404174916294e-20
37621495,-3.0262887589069903e-18
37621548,3.5514982024107053e-19
37621550,3.743789519808267e-20
37621573,1.2464446050474428e-19
37621575,1.1879755668675222e-20
37621587,5.628658503441027e-19
37621594,-3.59152999218867e-19
37621658,-3.41174352132447e-19
37621682,4.000018491066979e-19
37621684,2.277134481187591e-18
37621693,5.86938195238068e-18
37621724,1.9396723004480841e-16
37621730,4.888913312203089e-18
37621747,4.561342138065021e-17
37621750,4.476447781588366e-16
37621757,2.154966623708931e-15
37621770,1.0371815520133839e-14
37621781,2.2671319927509302e-15
37621786,3.945617570808522e-15
37621794,1.2699603546057973e-14
37621798,1.8512889248669534e-15
37621800,2.7039549322844766e-16
37621806,5.380768740815433e-17
37621817,5.562512345086112e-19
37621826,-5.3177696636778155e-20
37621827,-1.2122865733863614e-19
37621831,4.570113154317485e-19
37621836,5.713317175425644e-19
37621838,2.237451884207806e-19
37621840,-3.425000175717543e-19
37621845,3.431306622333469e-19
37621847,-4.085749444095882e-20
37621849,1.667756399709872e-18
37621853,-1.2760905932530299e-20
37621867,5.741264275384999e-20
37621901,7.08566620160987e-19
37621904,1.934343014485692e-18
37621919,1.562118779426487e-18
37621925,7.532492304733916e-19
37621927,5.749463618714432e-19
37621929,1.9319612568214665e-18
37621931,8.396908666700372e-18
37621968,-7.601433649884251e-19
37621975,6.089772539033405e-19
37621977,-6.309553911799438e-20
37621995,-3.183595945296506e-19
37622089,4.751158275611144e-19
37622090,3.0227482120221386e-19
37622097,2.707704646595283e-19
37622125,1.1864874011043549e-20
37622126,-3.0171018137376603e-20
37622135,2.769508351275312e-19
37622136,4.1366301809573175e-19
37622140,-1.660234694082771e-18
37622149,-7.251896950525718e-19
37622158,-2.053925785691425e-18
37622184,-7.791827028996941e-19
37622200,2.9258476507268363e-19
37622284,6.300109797696068e-19
37622323,4.4879649193046615e-19
37622326,-2.154232037890848e-19
37622354,3.7463035881356584e-18
37622356,1.0303091227553558e-18
37622397,2.1340095686591798e-20
37622399,-2.6684974936353488e-19
37622416,-1.9147598684249495e-19
37622596,1.7322625343561217e-16
37622636,1.6113025190983362e-15
37622638,1.59087753209914e-16
37622653,1.600967425572628e-14
37622754,5.1550852847858086e-14
37622807,8.339263233303007e-19
37622809,5.243157900968857e-19
37622845,3.871895148125825e-18
37623041,-2.7466138809785685e-18
37623043,-1.0143813899498084e-18
37623055,-8.544739951188842e-19
37623059,-6.852081198896848e-19
37623061,-2.8874816945142426e-19
37623070,-2.2562852007482444e-19
37623073,-4.67053713093901e-19
37623078,2.8212188296998844e-19
37623083,-4.93999199191921e-19
37623086,6.528750852256741e-19
37623158,1.6416140787640294e-19
37623160,3.243134768531562e-20
37623161,3.4038913541450397e-19
37623180,-4.712336400417853e-19
37623182,-1.0392803591705296e-19
37623184,1.4460566021426452e-19
37623193,1.4468891680493762e-19
37623194,-1.7673083473131677e-19
37623200,8.799128366763573e-19
37623218,-5.057709241775826e-19
37623228,1.9188810559018435e-19
37623258,1.9507318332410572e-20
37623261,-1.0557041292017339e-19
37623306,-6.235955943725995e-19
37623326,-2.823709538851937e-19
37623344,2.4510633801818133e-19
37623413,-1.1986077746367576e-18
37623422,2.6078801311334935e-19
37623443,5.463340053478086e-19
37623454,5.1063412131798335e-19
37623472,5.291548269646892e-19
37623473,7.730222604091753e-21
37623489,2.167312776655199e-19
37623637,-2.1300836026109926e-19
37623639,-2.5183708016008954e-19
37623641,2.6999186573903125e-20
37623645,-3.0839464601038235e-19
37623646,3.2790832924881374e-19
37623647,-1.0513701711591496e-19
37623650,-1.392387365286154e-19
37623651,-5.611461164306454e-19
37623652,4.215660417853717e-19
37623670,3.9909913493925885e-19
37623680,1.887702139904032e-19
37623687,3.743978328748997e-19
37623689,3.499232399883756e-19
37623694,6.98479135874651e-19
37623703,1.22875054686416e-18
37623737,-2.1651071206539829e-19
37623919,-1.6671566361270019e-19
37623920,3.464107071251913e-19
37623957,2.798173111735672e-16
37623960,2.966830848839192e-17
37624113,5.113875210701138e-19
37624125,6.418465194173249e-19
37624180,-6.640142036767483e-20
37624181,-2.325739865921298e-19
37624183,-1.2706354417623078e-19
37624192,1.9677552034277506e-16
37624204,2.0038763471262046e-15
37624213,5.402879550902329e-19
37624215,5.21359409186532e-19
37624225,-1.0750365243577201e-18
37624232,9.653274168383382e-15
37624234,1.0891999800642967e-15
37624236,2.465906607960464e-16
37624246,1.38737972324178e-16
37624248,1.4117233572816723e-15
37624250,5.255620649648955e-15
37624269,3.563342797859995e-13
37624322,1.7017104688002564e-12
37624360,-3.0402676669836605e-19
37624361,-2.521610957208206e-19
37624371,-4.0799225085799846e-19
37624384,3.1430408348170125e-13
37624462,3.169754019596166e-11
37624474,3.529390034961666e-20
37624481,-2.0399378351335365e-19
37624484,-3.242462124417917e-20
37624486,-1.695314843440844e-19
37624488,5.125679059287997e-20
37624494,1.2555060637691087e-18
37624500,5.444189682101312e-19
37624509,4.016074175490297e-19
37624510,1.689204117796258e-19
37624512,-2.1147886248802743e-19
37624518,-6.227951791343837e-19
37624723,1.0190823962746078e-17
37624724,3.97243875558719e-19
37624735,-5.1584525315455205e-19
37624751,3.944104408527784e-19
37624763,1.97940247144045e-19
37624807,1.116543930075501e-19
37624819,-8.038946624013452e-20
37624860,3.5957824761234763e-19
37624868,-1.6180959480970168e-19
37624900,7.60122094816108e-20
37624981,4.1535274069567237e-19
37624990,1.765812746736844e-19
37625039,2.486366763275319e-15
37625040,5.200881967632183e-16
37625041,1.1068887676350238e-16
37625055,3.771280459124269e-17
37625058,7.734518014809348e-17
37625059,4.362867944820035e-17
37625066,1.385340070932757e-16
37625088,2.3543873040725805e-15
37625096,1.0638131890140889e-14
37625109,5.013470385823547e-14
37625110,1.1591460332515518e-12
37625193,-3.078580373142734e-19
37625194,-1.9877657899438955e-19
37625195,4.206975935421616e-20
37625206,7.6079261223198635e-19
37625208,5.777447027809999e-19
37625214,-8.293362770176043e-19
