node,y,x,street_count,highway,ref,geometry,betweenness_w_bridge,betweenness_wo_bridge,closeness_w_bridge,closeness_wo_bridge,eigenvector_w_bridge,eigenvector_wo_bridge,straightness_w_bridge,straightness_wo_bridge
2617718311,38.9782856,-76.2686773,1,,,POINT (1520231.976045635 478505.1169295528),0.0,0.0,4.349653962334587e-05,4.349653962334587e-05,-4.953093385108258e-19,-4.953093385108258e-19,0.6682650398302918,0.6682650398302918
2617718312,38.9783164,-76.2713831,3,,,POINT (1519462.706879614 478510.18336025893),0.0105297371300248,0.0105297371300248,4.377679413915713e-05,4.377679413915713e-05,-5.0869436609688494e-18,-5.0869436609688494e-18,0.6737037780342479,0.6737037780342479
2617718324,38.9788027,-76.2727825,3,,,POINT (1519063.4876905426 478684.11813289486),0.0002878461931171,0.0002878461931171,4.3431482915514914e-05,4.3431482915514914e-05,1.636506986412367e-18,1.636506986412367e-18,0.6623481113847064,0.6623481113847064
2617718327,38.9786831,-76.270127,3,,,POINT (1519818.7113841425 478646.5852394687),0.0028517867065454,0.0028517867065454,4.355680544210295e-05,4.355680544210295e-05,-7.353139042634853e-19,-7.353139042634853e-19,0.6691245638613251,0.6691245638613251
2617718332,38.9788921,-76.2739474,3,,,POINT (1518732.0841118766 478714.0410782903),7.38698528102144e-07,7.38698528102144e-07,4.319473459112331e-05,4.319473459112331e-05,1.2740072810106526e-18,1.2740072810106526e-18,0.6587539668575721,0.6587539668575721
2617718337,38.979053,-76.2717378,3,,,POINT (1519359.7359542274 478777.6430405593),0.0065469208993408,0.0065469208993408,4.361155541699423e-05,4.361155541699423e-05,-4.6675452346863146e-18,-4.6675452346863146e-18,0.6696613900589768,0.6696613900589768
2617718342,38.9791811,-76.2729608,4,,,POINT (1519011.7050122058 478821.52491752134),8.782304722992157e-06,8.782304722992157e-06,4.334811114460888e-05,4.334811114460888e-05,4.427470325171919e-19,4.427470325171919e-19,0.6628528524404134,0.6628528524404134
2617718345,38.9794782,-76.2719426,4,,,POINT (1519300.2828919669 478932.0333773023),0.005982637301485,0.005982637301485,4.351675815369332e-05,4.351675815369332e-05,-6.264668779711105e-18,-6.264668779711105e-18,0.6678228287811325,0.6678228287811325
2617718360,38.9802845,-76.2761833,3,,,POINT (1518092.467574753 479216.095714968),0.0,0.0,4.263877989851209e-05,4.263877989851209e-05,-1.601095970957287e-18,-1.601095970957287e-18,0.6474545615487853,0.6474545615487853
2617718361,38.9803568,-76.2709354,3,,,POINT (1519584.0400489355 479254.2981274205),0.0022888163505173,0.0022888163505173,4.318649741322782e-05,4.318649741322782e-05,-9.64156998851985e-19,-9.64156998851985e-19,0.6610908838007721,0.6610908838007721
2617718364,38.9805114,-76.2746332,4,,,POINT (1518532.44679615 479302.22862651164),0.0011456393394721,0.0011456393394721,4.2888376403695505e-05,4.2888376403695505e-05,-2.4832880472873342e-18,-2.4832880472873342e-18,0.6534858270050452,0.6534858270050452
2617718380,38.9811286,-76.2724619,3,,,POINT (1519147.8732054988 479531.92018209625),0.0011482658231276,0.0011482658231276,4.314708121190112e-05,4.314708121190112e-05,-2.16410119529571e-18,-2.16410119529571e-18,0.6606076355429509,0.6606076355429509
2617718385,38.981777,-76.2745353,3,,,POINT (1518556.6130463183 479763.3722851231),0.0,0.0,4.2630677006537714e-05,4.2630677006537714e-05,-3.010330040586028e-18,-3.010330040586028e-18,0.648039007609716,0.648039007609716
2617718416,38.9873288,-76.3038317,3,,,POINT (1510213.4799346882 481720.460063428),0.0,0.0,3.7780633752616826e-05,3.7780633752616826e-05,4.555004873867451e-18,4.555004873867451e-18,0.6839503017731214,0.6839503017731214
2617718425,38.9883306,-76.3033475,3,,,POINT (1510348.3223954313 482086.3598171569),0.0011456393394721,0.0011456393394721,3.79579868395824e-05,3.79579868395824e-05,1.3785476573513587e-18,1.3785476573513587e-18,0.690835789948241,0.690835789948241
2617718428,38.9886225,-76.3037029,1,turning_circle,,POINT (1510246.4956716397 482191.8974427837),0.0,0.0,3.789372739109615e-05,3.789372739109615e-05,1.115776223587101e-19,1.115776223587101e-19,0.6893677249406939,0.6893677249406939
2617718448,38.9899669,-76.3027352,3,,,POINT (1510517.8054754275 482683.61976634763),0.0017177203106801,0.0017177203106801,3.824607143917389e-05,3.824607143917389e-05,-5.611969711281629e-19,-5.611969711281629e-19,0.703412926139564,0.703412926139564
2617718452,38.9902822,-76.3028509,3,,,POINT (1510484.0437078336 482798.19911265926),0.0028615539426392,0.0028615539426392,3.828318349536607e-05,3.828318349536607e-05,-2.0294589448813385e-18,-2.0294589448813385e-18,0.7063493677309693,0.7063493677309693
2617756833,38.9558922,-76.1648058,1,,,POINT (1549834.0700013575 470603.05919785466),0.0,0.0,4.643779835534204e-05,4.643779835534204e-05,1.750120647873546e-18,1.750120647873546e-18,0.7437672093419736,0.7437672093419736
2617756843,38.9627983,-76.1620421,1,turning_circle,,POINT (1550596.860536113 473125.3761692401),0.0,0.0,4.692076156502306e-05,4.692076156502306e-05,7.80058678976807e-19,7.80058678976807e-19,0.7356706267088362,0.7356706267088362
2619134073,39.0210864,-75.9379071,3,,,POINT (1614077.3106151978 495015.9929154408),0.0011456393394721,0.0011456393394721,3.452083161617947e-05,3.452083161617947e-05,4.822229056834637e-13,4.822229056834637e-13,0.7395175610745034,0.7395175610745034
2619134118,39.0246173,-75.9362544,3,,,POINT (1614531.8411579255 496307.35318342666),0.0022901295923451,0.0022901295923451,3.503422291893032e-05,3.503422291893032e-05,4.752847857582527e-12,4.752847857582527e-12,0.7530220150417753,0.7530220150417753
2619134148,39.0266941,-75.8915354,1,turning_circle,,POINT (1627226.1990849124 497214.83141681185),0.0,0.0,3.3100292446539477e-05,3.3100292446539477e-05,1.4448161133056522e-12,1.4448161133056522e-12,0.8101437919092597,0.8101437919092597
2619134156,39.027545,-75.8895325,1,turning_circle,,POINT (1627791.384516572 497531.6280705042),0.0,0.0,3.303581894282064e-05,3.303581894282064e-05,3.0426529602802857e-12,3.0426529602802857e-12,0.8137597095032397,0.8137597095032397
2619134173,39.0284588,-75.8879878,1,turning_circle,,POINT (1628226.121417858 497869.7582164846),0.0,0.0,3.3277650858213895e-05,3.3277650858213895e-05,2.8846431605597348e-11,2.8846431605597348e-11,0.8241824504320292,0.8241824504320292
2619134179,39.0287874,-75.8902913,3,,,POINT (1627570.337706898 497981.46543801564),0.0007029126882963,0.0007029126882963,3.3203497503019386e-05,3.3203497503019386e-05,3.0593846814382337e-11,3.0593846814382337e-11,0.8160565475881261,0.8160565475881261
2619134240,39.0300809,-75.8931387,3,,,POINT (1626755.8008622043 498442.7140086384),0.0015873810592772,0.0015873810592772,3.3937953079275864e-05,3.3937953079275864e-05,1.1403647751173794e-10,1.1403647751173794e-10,0.8282917917404281,0.8282917917404281
2619134252,39.0307497,-75.8909556,1,turning_circle,,POINT (1627372.956098044 498693.80503760854),0.0,0.0,3.3625839720747835e-05,3.3625839720747835e-05,1.134128700186504e-11,1.134128700186504e-11,0.823145160757507,0.823145160757507
2619134254,39.0311024,-75.8935397,3,,,POINT (1626637.3867377436 498813.34444986883),0.010945131935661,0.010945131935661,3.407490333788667e-05,3.407490333788667e-05,1.1207662686041532e-09,1.1207662686041532e-09,0.8308111265411415,0.8308111265411415
2619134341,39.0553938,-75.951203,1,turning_circle,,POINT (1610156.5279761085 507466.5527025981),0.0,0.0,3.815216359883889e-05,3.815216359883889e-05,5.098962166952883e-13,5.098962166952883e-13,0.7580396017957943,0.7580396017957943
2619134357,39.0557573,-75.9472463,3,,,POINT (1611278.5194241886 507611.8671014104),0.0120195279059784,0.0120195279059784,3.900176128069408e-05,3.900176128069408e-05,9.43650269297598e-11,9.43650269297598e-11,0.7855099895173095,0.7855099895173095
2619134369,39.0561246,-75.9471867,3,,,POINT (1611293.9001940906 507745.82780743623),0.0063785797125477,0.0063785797125477,3.897109838974682e-05,3.897109838974682e-05,5.0521380647762145e-11,5.0521380647762145e-11,0.7851312208511857,0.7851312208511857
2619134382,39.058286,-75.9492094,3,,,POINT (1610710.4927369487 508526.3621645253),0.0062193491409346,0.0062193491409346,3.87274787692653e-05,3.87274787692653e-05,5.126976387112655e-12,5.126976387112655e-12,0.7759250766546474,0.7759250766546474
2619134388,39.0596191,-75.9487699,1,turning_circle,,POINT (1610829.6941926966 509013.2957886795),0.0,0.0,3.7518334997250706e-05,3.7518334997250706e-05,5.341492194966801e-16,5.341492194966801e-16,0.7558015844269683,0.7558015844269683
2619134409,39.061354,-75.9500265,3,,,POINT (1610465.6322103674 509641.01663011685),0.0066835801270397,0.0066835801270397,3.84918884449446e-05,3.84918884449446e-05,5.203993908278713e-13,5.203993908278713e-13,0.7726711065664743,0.7726711065664743
2619134429,39.0628181,-75.9501524,3,,,POINT (1610423.7531778612 510173.81119529565),0.007061793773428,0.007061793773428,3.839321194125775e-05,3.839321194125775e-05,5.2823495735482927e-14,5.2823495735482927e-14,0.7758075915664339,0.7758075915664339
2619134432,39.0628565,-75.9458496,1,turning_circle,,POINT (1611645.2584590998 510201.8749103914),0.0,0.0,3.784025132502477e-05,3.784025132502477e-05,5.310404491197719e-16,5.310404491197719e-16,0.7701635212911564,0.7701635212911564
2619134442,39.0629387,-75.9480322,3,,,POINT (1611025.2220842852 510224.6622961482),0.0011456393394721,0.0011456393394721,3.812403204593781e-05,3.812403204593781e-05,5.3593111224841424e-15,5.3593111224841424e-15,0.7728776746031794,0.7728776746031794
2619134498,39.0637172,-75.9562364,1,,,POINT (1608692.6164204995 510481.4429246262),0.0,0.0,3.761351991151363e-05,3.761351991151363e-05,5.250996013613459e-15,5.250996013613459e-15,0.7375888308264548,0.7375888308264548
2619134571,39.0668979,-75.9541248,1,turning_circle,,POINT (1609278.870834251 511646.674915503),0.0,0.0,3.773007640446668e-05,3.773007640446668e-05,5.527539307555434e-16,5.527539307555434e-16,0.766961378086347,0.766961378086347
2619134617,39.0685294,-75.9517915,1,turning_circle,,POINT (1609934.4895925035 512248.44461168465),0.0,0.0,3.787788828058517e-05,3.787788828058517e-05,5.31620869235269e-16,5.31620869235269e-16,0.7797166749465969,0.7797166749465969
2619134667,39.0700144,-75.9517638,1,turning_circle,,POINT (1609936.1433511223 512789.35312459274),0.0,0.0,3.8412742953410264e-05,3.8412742953410264e-05,5.975379296558842e-17,5.975379296558842e-17,0.790957664591867,0.790957664591867
2619134702,39.0725711,-75.9515365,3,,,POINT (1609989.9782119927 513721.2124031672),0.0102155440227387,0.0102155440227387,3.888601906608922e-05,3.888601906608922e-05,6.198978648035368e-16,6.198978648035368e-16,0.8056855545143856,0.8056855545143856
2619134725,39.0755232,-75.9555759,1,turning_circle,,POINT (1608830.952437089 514783.1860701265),0.0,0.0,3.941073618665344e-05,3.941073618665344e-05,5.466780908745866e-15,5.466780908745866e-15,0.8085752754155006,0.8085752754155006
2619134741,39.0770158,-75.9556925,3,,,POINT (1608791.6341157719 515326.3945692101),0.0123042551497547,0.0123042551497547,3.975297644418288e-05,3.975297644418288e-05,5.498453298957039e-14,5.498453298957039e-14,0.8191074789947043,0.8191074789947043
2619134825,39.1120377,-75.9771488,3,,,POINT (1602557.9674768632 528012.0804102713),0.0047756859841803,0.0047756859841803,3.934710934889368e-05,3.934710934889368e-05,4.185679854174251e-13,4.185679854174251e-13,0.8206597373987751,0.8206597373987751
2619134909,39.1239042,-75.977329,3,,,POINT (1602458.423394001 532333.2005880185),0.0305197400766112,0.0305197400766112,3.8324644592200174e-05,3.8324644592200174e-05,9.219503705158765e-12,9.219503705158765e-12,0.8136877938135523,0.8136877938135523
2619134911,39.12389,-75.9787979,3,,,POINT (1602041.782176203 532323.3640863174),0.0017177203106801,0.0017177203106801,3.813960868267086e-05,3.813960868267086e-05,9.554733148209166e-13,9.554733148209166e-13,0.8054011562260178,0.8054011562260178
2619134913,39.1239849,-75.9802928,4,,,POINT (1601617.3211580566 532353.1853950627),0.0011456393394721,0.0011456393394721,3.79525910803801e-05,3.79525910803801e-05,1.9388631868790338e-13,1.9388631868790338e-13,0.7976390758112281,0.7976390758112281
2619134924,39.1241269,-75.9754595,1,turning_circle,,POINT (1602987.854684095 532420.2532965207),0.0,0.0,3.803059827187168e-05,3.803059827187168e-05,1.9018365490246857e-12,1.9018365490246857e-12,0.8073440838943164,0.8073440838943164
2619134931,39.1243228,-75.9773863,3,,,POINT (1602440.4606449627 532485.4697960812),0.0285723666013055,0.0285723666013055,3.828730164260837e-05,3.828730164260837e-05,1.912293264572664e-11,1.912293264572664e-11,0.8133280657523771,0.8133280657523771
2619134949,39.125756,-75.9727574,1,turning_circle,,POINT (1603747.7098575565 533022.174912285),0.0,0.0,3.6773142392952195e-05,3.6773142392952195e-05,4.348447866822335e-12,4.348447866822335e-12,0.7856817140150151,0.7856817140150151
2619134953,39.1260203,-75.9790954,1,turning_circle,,POINT (1601948.7102514885 533098.2613711344),0.0,0.0,3.759225263831255e-05,3.759225263831255e-05,1.928360466733087e-14,1.928360466733087e-14,0.7888525775907224,0.7888525775907224
2619134957,39.1275061,-75.9710507,1,turning_circle,,POINT (1604224.6709108027 533665.0021671115),0.0,0.0,3.69254770892745e-05,3.69254770892745e-05,4.348447406008494e-12,4.348447406008494e-12,0.7949023318532923,0.7949023318532923
2619134979,39.1291724,-75.9737423,3,,,POINT (1603454.3317545424 534263.2628070266),0.0011456393394721,0.0011456393394721,3.7338904339103576e-05,3.7338904339103576e-05,4.372356807376854e-11,4.372356807376854e-11,0.8056648299039986,0.8056648299039986
2619134981,39.1297699,-75.9735244,3,,,POINT (1603513.694316587 534481.5634380786),0.0045938840686529,0.0045938840686529,3.74352780742823e-05,3.74352780742823e-05,4.309429488244671e-10,4.309429488244671e-10,0.809965640461568,0.809965640461568
2620091653,39.1886117,-76.0118307,1,turning_circle,,POINT (1592415.8183628286 555791.7275678653),0.0,0.0,3.105457150191184e-05,3.105457150191184e-05,2.5003905721235634e-15,2.5003905721235634e-15,0.7417112518958464,0.7417112518958464
2620091661,39.1887855,-76.0162616,1,turning_circle,,POINT (1591159.312329306 555841.4617903483),0.0,0.0,3.1193606480534485e-05,3.1193606480534485e-05,2.712090839288255e-16,2.712090839288255e-16,0.7440015516176526,0.7440015516176526
2620091686,39.1895286,-76.017664,3,,,POINT (1590758.926807816 556107.8193297815),0.0085026662912983,0.0085026662912983,3.177303155327926e-05,3.177303155327926e-05,1.848713582220429e-13,1.848713582220429e-13,0.765818963062659,0.765818963062659
2620091699,39.1901623,-76.011035,3,,,POINT (1592635.2206876394 556358.899718119),0.0016823448589455,0.0016823448589455,3.126268330548643e-05,3.126268330548643e-05,2.5122538340220943e-14,2.5122538340220943e-14,0.7537366116537185,0.7537366116537185
2620091730,39.1910381,-76.0218188,1,turning_circle,,POINT (1589575.4796510986 556644.936304653),0.0,0.0,3.132835789721531e-05,3.132835789721531e-05,1.8385342187601852e-14,1.8385342187601852e-14,0.7504405201769099,0.7504405201769099
2620091767,39.1949707,-76.0145649,1,turning_circle,,POINT (1591615.879190057 558099.306279179),0.0,0.0,3.096822655542153e-05,3.096822655542153e-05,2.769930352402143e-18,2.769930352402143e-18,0.7491429859861036,0.7491429859861036
2626091420,38.9095869,-76.3573737,1,turning_circle,,POINT (1495194.2257747944 453295.8069040199),0.0,0.0,3.0276789280220845e-05,3.0276789280220845e-05,-7.4560498483165e-19,-7.4560498483165e-19,0.7460195691839823,0.7460195691839823
2626091960,38.9159921,-76.3629272,1,,,POINT (1493597.7152794215 455617.4450405991),0.0,0.0,3.042200903113108e-05,3.042200903113108e-05,-9.058456116189445e-19,-9.058456116189445e-19,0.751215784405639,0.751215784405639
2626092037,38.9204059,-76.3480429,1,turning_circle,,POINT (1497821.1341306234 457254.80932397675),0.0,0.0,3.120309825771761e-05,3.120309825771761e-05,2.4409958625459923e-19,2.4409958625459923e-19,0.7345996981015251,0.7345996981015251
2626092122,38.9254223,-76.3607452,1,turning_circle,,POINT (1494194.4909333799 459056.1806261154),0.0,0.0,3.11535700241271e-05,3.11535700241271e-05,3.9299825436300553e-19,3.9299825436300553e-19,0.750298616620778,0.750298616620778
2688351410,39.1013404,-75.8739129,3,,,POINT (1631896.7856724716 524461.0327648066),0.0006228870144185,0.0006228870144185,3.2064438550912006e-05,3.2064438550912006e-05,0.0001273144494196,0.0001273144494196,0.8311807912883746,0.8311807912883746
2688351415,39.1014046,-75.8743425,3,,,POINT (1631774.5909444278 524482.9099732054),0.0066812819538411,0.0066812819538411,3.210210247840956e-05,3.210210247840956e-05,0.0001315427971848,0.0001315427971848,0.8317804689239093,0.8317804689239093
2688351424,39.1014456,-75.8742699,3,,,POINT (1631795.0082892603 524498.0956693568),0.0032663607360392,0.0032663607360392,3.209440384916185e-05,3.209440384916185e-05,3.526110881989151e-05,3.526110881989151e-05,0.8318413470384285,0.8318413470384285
2688351442,39.1018697,-75.874006,3,,,POINT (1631867.989188528 524653.4707510137),0.0055857920366657,0.0055857920366657,3.2043910036150425e-05,3.2043910036150425e-05,0.0004244537435476,0.0004244537435476,0.8316572888788208,0.8316572888788208
2688392997,39.0924593,-75.8686249,3,,,POINT (1633437.4331390287 521245.2171857668),0.0021008586139224,0.0021008586139224,3.233616148902716e-05,3.233616148902716e-05,2.7693914294411655e-05,2.7693914294411655e-05,0.8495703754363362,0.8495703754363362
2688393029,39.0925882,-75.8691954,3,,,POINT (1633274.942298794 521290.15448368),0.0104515171636603,0.0104515171636603,3.238570290411383e-05,3.238570290411383e-05,1.1431332528036666e-05,1.1431332528036666e-05,0.8502276443243206,0.8502276443243206
2688393031,39.0926213,-75.8690918,3,,,POINT (1633304.1948410554 521302.5732606881),0.0088920424932224,0.0088920424932224,3.23778359414016e-05,3.23778359414016e-05,3.240207923352151e-05,3.240207923352151e-05,0.8501883593027177,0.8501883593027177
2688393057,39.0929803,-75.8689243,3,,,POINT (1633350.1116529198 521433.90479508013),0.000567895012882,0.000567895012882,3.2325889199391534e-05,3.2325889199391534e-05,7.058326151726017e-05,7.058326151726017e-05,0.8497943694654749,0.8497943694654749
2701662928,38.9817268,-76.0980834,1,,,POINT (1568714.0426741135 480192.17224568),0.0,0.0,4.818409883189528e-05,4.818409883189528e-05,-2.429638775986708e-18,-2.429638775986708e-18,0.7607572872043654,0.7607572872043654
2701662930,38.9877474,-76.1061976,4,,,POINT (1566386.0941035212 482362.1118192865),0.0216611031723818,0.0216611031723818,5.054475021235121e-05,5.054475021235121e-05,-5.1162585243855315e-18,-5.1162585243855315e-18,0.7897082294311476,0.7897082294311476
2701662934,38.9889741,-76.1047564,3,,,POINT (1566791.3427681145 482812.874537385),0.0213449402023541,0.0213449402023541,5.0533667787398355e-05,5.0533667787398355e-05,-5.0682509974106075e-18,-5.0682509974106075e-18,0.7893441227937438,0.7893441227937438
2701662965,38.9910349,-76.1055242,1,turning_circle,,POINT (1566565.7619342417 483561.2530236854),0.0,0.0,4.98519106838213e-05,4.98519106838213e-05,5.388246134996626e-19,5.388246134996626e-19,0.7725189511925313,0.7725189511925313
2701662984,38.9941083,-76.1284789,3,,,POINT (1560030.9915865867 484617.4436305201),0.0011456393394721,0.0011456393394721,5.147821171253469e-05,5.147821171253469e-05,5.142357472466524e-19,5.142357472466524e-19,0.7873368206179331,0.7873368206179331
2701662994,38.994747,-76.1288517,1,turning_circle,,POINT (1559922.820656217 484849.0396988269),0.0,0.0,5.12662213005802e-05,5.12662213005802e-05,2.3956929805040988e-18,2.3956929805040988e-18,0.782041544524095,0.782041544524095
2701663000,38.9951455,-76.1266738,3,,,POINT (1560540.393859566 485000.0830950501),0.0022901295923451,0.0022901295923451,5.200870240733453e-05,5.200870240733453e-05,1.4684713259246432e-18,1.4684713259246432e-18,0.8008888353895293,0.8008888353895293
2701663014,39.0385344,-76.1056496,1,turning_circle,,POINT (1566360.6403847302 500859.7218103834),0.0,0.0,4.747661559759517e-05,4.747661559759517e-05,1.2819745958050256e-19,1.2819745958050256e-19,0.7283785464528938,0.7283785464528938
2701663028,39.0391144,-76.1128782,3,,,POINT (1564305.4780905535 501050.9194234558),0.020963279296168,0.020963279296168,4.9003326268414905e-05,4.9003326268414905e-05,-2.067738904283597e-18,-2.067738904283597e-18,0.761536040085335,0.761536040085335
2701663056,39.0461528,-76.1143867,3,,,POINT (1563852.1600926316 503610.08837383875),0.0171493787955766,0.0171493787955766,4.869540475135644e-05,4.869540475135644e-05,-2.2072329880034372e-18,-2.2072329880034372e-18,0.7648361816970158,0.7648361816970158
2701663065,39.0462582,-76.1171866,3,,,POINT (1563056.6293289775 503640.77217904304),0.0028618822530961,0.0028618822530961,4.809149273986612e-05,4.809149273986612e-05,-1.4513758048187884e-18,-1.4513758048187884e-18,0.7538745533015659,0.7538745533015659
2735191993,38.9763694,-76.2650698,1,,,POINT (1521263.100640597 477815.48751275707),0.0,0.0,4.403627534306577e-05,4.403627534306577e-05,1.213986919983456e-18,1.213986919983456e-18,0.6758463358967928,0.6758463358967928
2737216597,38.9667635,-76.2395706,1,,,POINT (1528541.1013395218 474376.4762383743),0.0,0.0,4.633135221581212e-05,4.633135221581212e-05,-2.3277377552179867e-18,-2.3277377552179867e-18,0.7973625527210415,0.7973625527210415
2737216605,38.9670977,-76.2393761,3,,,POINT (1528595.3866381058 474498.6494795119),0.0372931131136225,0.0372931131136225,4.641905025076533e-05,4.641905025076533e-05,-4.264341107434967e-18,-4.264341107434967e-18,0.8000010069240472,0.8000010069240472
2751005734,38.9604531,-76.2970617,3,,,POINT (1512213.1235158346 471947.2629700221),0.0017180486211371,0.0017180486211371,3.946591414009098e-05,3.946591414009098e-05,1.9015130598170826e-18,1.9015130598170826e-18,0.716182156998416,0.716182156998416
2751005735,38.9603915,-76.2981936,1,,,POINT (1511891.44870436 471922.3524068023),0.0,0.0,3.9313827272952075e-05,3.9313827272952075e-05,1.2504520458907628e-18,1.2504520458907628e-18,0.7142149626525995,0.7142149626525995
2751034580,38.9598433,-76.3091475,1,turning_circle,,POINT (1508778.2959811317 471698.9437374304),0.0,0.0,3.572304586520691e-05,3.572304586520691e-05,1.0498643300250458e-18,1.0498643300250458e-18,0.7171198948425971,0.7171198948425971
2757556724,38.9865112,-76.3234121,1,,,POINT (1504650.238842001 481380.84835167247),0.0,0.0,3.890165187486066e-05,3.890165187486066e-05,2.479314690467249e-18,2.479314690467249e-18,0.7885165288567332,0.7885165288567332
2758090341,38.8703459,-76.3327608,1,turning_circle,,POINT (1502302.1982461344 439054.9378426266),0.0,0.0,2.6415351567751345e-05,2.6415351567751345e-05,1.4285550724352866e-18,1.4285550724352866e-18,0.6853425205413477,0.6853425205413477
2759839374,38.8812668,-76.3355389,3,,,POINT (1501482.315647191 443026.4243804055),0.0028653295128939,0.0028653295128939,2.7538692743146022e-05,2.7538692743146022e-05,-7.297819157389911e-18,-7.297819157389911e-18,0.7010421615774612,0.7010421615774612
2759839378,38.8811404,-76.334869,3,,,POINT (1501673.3443129177 442981.77975382947),0.0011456393394721,0.0011456393394721,2.7493609062571816e-05,2.7493609062571816e-05,-5.338725379615728e-18,-5.338725379615728e-18,0.6987919669731363,0.6987919669731363
2760002247,38.8821478,-76.3401771,3,,,POINT (1500159.6895375845 443337.6973330574),0.0237790339300649,0.0237790339300649,2.7849337182163264e-05,2.7849337182163264e-05,-4.68149652028443e-18,-4.68149652028443e-18,0.7149359951231901,0.7149359951231901
2760002270,38.8855845,-76.3378865,3,,,POINT (1500802.6442661816 444594.0236665897),0.0022264373636998,0.0022264373636998,2.7764925630843773e-05,2.7764925630843773e-05,-1.6706649831995563e-18,-1.6706649831995563e-18,0.6972001615046245,0.6972001615046245
2760015314,38.9061921,-76.3383796,1,,,POINT (1500607.8929611112 452098.06507361063),0.0,0.0,2.8716240438381255e-05,2.8716240438381255e-05,-5.826524453882359e-20,-5.826524453882359e-20,0.6697313428132334,0.6697313428132334
2763909498,38.9736324,-76.3410153,1,,,POINT (1499680.575628412 476653.85427012155),0.0,0.0,3.602042224635883e-05,3.602042224635883e-05,2.0343167044739912e-18,2.0343167044739912e-18,0.7708647239481641,0.7708647239481641
3099942989,39.0526636,-76.0750344,3,,,POINT (1575003.9920979557 506092.09530728526),0.0001034177939343,0.0001034177939343,4.779749080167619e-05,4.779749080167619e-05,-3.3131850592104257e-18,-3.3131850592104257e-18,0.7814717645885986,0.7814717645885986
3177606420,38.9794108,-76.3295308,3,,,POINT (1502930.0569427542 478782.0884769878),0.0011456393394721,0.0011456393394721,3.8400951691909976e-05,3.8400951691909976e-05,3.9760930381795235e-21,3.9760930381795235e-21,0.7984860130645807,0.7984860130645807
3177606429,38.9789198,-76.3335209,1,,,POINT (1501797.106062801 478594.9630728929),0.0,0.0,3.766155377729298e-05,3.766155377729298e-05,-1.7922880097937244e-19,-1.7922880097937244e-19,0.7869512877685015,0.7869512877685015
3186433509,38.9818377,-76.3324793,3,motorway_junction,,POINT (1502085.4306637517 479659.80991878395),0.0022893088162027,0.0022893088162027,3.842151843336811e-05,3.842151843336811e-05,-1.2895055498381668e-17,-1.2895055498381668e-17,0.8024473452710188,0.8024473452710188
3186433517,38.9821273,-76.3348862,3,motorway_junction,,POINT (1501400.4815427668 479760.2868006267),0.0,0.0,3.811534319025218e-05,3.811534319025218e-05,1.328320028176311e-18,1.328320028176311e-18,0.8075702995635433,0.8075702995635433
3196463182,39.1546784,-75.9910881,3,,,POINT (1598431.3522185935 543497.5852240172),0.0017182127763655,0.0017182127763655,3.562935094585054e-05,3.562935094585054e-05,1.9594392053966987e-15,1.9594392053966987e-15,0.7873528072616797,0.7873528072616797
3295136628,39.0025972,-75.9308569,1,turning_circle,,POINT (1616159.062878088 488305.9448203536),0.0,0.0,3.572447749531282e-05,3.572447749531282e-05,3.5587674789805366e-14,3.5587674789805366e-14,0.8026630958273355,0.8026630958273355
3295136632,39.0035709,-75.9303859,3,,,POINT (1616288.748772103 488662.11581547576),0.0011456393394721,0.0011456393394721,3.587501657733544e-05,3.587501657733544e-05,3.5783922815919e-13,3.5783922815919e-13,0.8065706452102454,0.8065706452102454
3295136634,39.0040624,-75.9314658,1,turning_circle,,POINT (1615979.7897881344 488837.5170285799),0.0,0.0,3.573641472024989e-05,3.573641472024989e-05,3.5588866700640525e-14,3.5588866700640525e-14,0.7992810646567383,0.7992810646567383
3295136639,39.0048393,-75.9300908,3,,,POINT (1616367.1901424914 489125.025837098),0.0085649632005016,0.0085649632005016,3.606451510440826e-05,3.606451510440826e-05,3.5268999527766557e-12,3.5268999527766557e-12,0.8106237053725013,0.8106237053725013
3295137861,39.0081462,-75.9122664,1,turning_circle,,POINT (1621417.7142446856 490389.19205909356),0.0,0.0,3.380284694324356e-05,3.380284694324356e-05,3.51932327234751e-17,3.51932327234751e-17,0.7885149797511939,0.7885149797511939
3295137874,39.0110341,-75.9135554,3,,,POINT (1621038.9398523106 491436.5479487821),0.0011456393394721,0.0011456393394721,3.356792267343502e-05,3.356792267343502e-05,2.4487313779845626e-18,2.4487313779845626e-18,0.7764157115217005,0.7764157115217005
3295137880,39.011554,-75.9152236,1,turning_circle,,POINT (1620562.7058079948 491620.24871659034),0.0,0.0,3.3392215872308176e-05,3.3392215872308176e-05,5.618114361290157e-19,5.618114361290157e-19,0.7668396112406087,0.7668396112406087
3295160369,39.0623943,-76.0803134,1,turning_circle,,POINT (1573469.2185676587 509620.7911754146),0.0,0.0,4.5328402806360035e-05,4.5328402806360035e-05,-8.993319941741111e-19,-8.993319941741111e-19,0.7391223619759453,0.7391223619759453
3295160374,39.0771924,-76.0373935,3,,,POINT (1585598.5974667442 515135.7672164214),0.2069334243847667,0.2069334243847667,4.56756712639724e-05,4.56756712639724e-05,2.702424749850218e-15,2.702424749850218e-15,0.8047374139341748,0.8047374139341748
