osmid,y,x,street_count,highway,ref,geometry
182816432,38.9434515,-76.2822218,3,,,POINT (1516481.4206651822 465788.2684788663)
182816440,38.9462865,-76.2813756,3,,,POINT (1516713.9605240657 466822.6419427117)
182816443,38.9470927,-76.2811476,3,,,POINT (1516776.4913310648 467116.7629379393)
182816468,38.9493508,-76.2762056,3,,,POINT (1518175.4526699935 467950.24734750285)
182816488,38.9523437,-76.299186,3,,,POINT (1511631.767904076 468989.24141559127)
182816575,39.049645,-76.1458098,3,,,POINT (1554916.220706551 504796.8845568961)
182816590,39.2159693,-76.035428,3,,,POINT (1585622.4847021305 565683.9186518271)
182816593,39.2165097,-76.0335235,1,,,POINT (1586159.975571154 565886.4418420822)
182816599,39.2118412,-76.0245111,3,,,POINT (1588731.477970006 564213.3151651014)
182816616,39.2131627,-76.0216385,3,,,POINT (1589540.2183750821 564703.3205112776)
182816622,38.8834649,-76.1376043,1,turning_circle,,POINT (1557818.1891522878 444298.1305115782)
182816706,39.0977093,-75.9590677,3,,,POINT (1607747.586959208 522851.8010437648)
182816717,39.2143435,-76.033415,3,,,POINT (1586199.0688598764 565097.8277115892)
182816721,39.2150207,-76.0325996,3,,,POINT (1586427.4759155188 565346.9140894529)
182816725,39.2155686,-76.0318913,1,,,POINT (1586626.0347518048 565548.5890881069)
182816732,38.9578357,-76.208105,3,,,POINT (1537515.4636180713 471201.131527437)
182816736,38.9578082,-76.2088773,1,,,POINT (1537295.9463853817 471189.2122299877)
182816787,38.9317834,-76.3560063,1,,,POINT (1495526.2874607362 461382.31521170645)
182816797,38.9326179,-76.3559795,3,,,POINT (1495531.7668367983 461686.2870664253)
182816819,39.2366865,-75.9785176,3,,,POINT (1601661.6070648648 573404.584699245)
182816823,39.2374091,-75.978528,3,,,POINT (1601655.7165616995 573667.725710477)
182816829,39.2419014,-75.9786749,3,,,POINT (1601595.8049384262 575303.3760449463)
182816843,38.8793562,-76.3461169,1,,,POINT (1498476.1723888624 442308.86363283143)
182816852,38.8788509,-76.3435178,1,,,POINT (1499217.37412152 442130.14967451815)
182816867,39.058196,-76.1439722,3,,,POINT (1555408.8637891256 507915.99635476957)
182816887,39.0578385,-76.1501093,1,,,POINT (1553667.4551946938 507769.5140649921)
182816919,38.9308793,-76.3587371,3,,,POINT (1494751.8018407878 461047.58100122784)
182816922,38.9328527,-76.3587475,3,,,POINT (1494743.794917103 461766.2564636258)
182816929,39.0066229,-75.9144311,3,,,POINT (1620809.2325241924 489827.1138094702)
182816940,39.0065909,-75.9161909,1,turning_circle,,POINT (1620309.3295867739 489809.5182759311)
182816954,39.038478,-76.3042389,1,,,POINT (1509955.7598305724 500347.9235222516)
182816963,38.9902065,-76.1579854,3,,,POINT (1551658.2294180081 483117.74238411436)
182816968,38.9928624,-76.1558985,3,,,POINT (1552242.4243979026 484090.4713551793)
182816992,39.0112295,-76.1568433,3,,,POINT (1551912.119765181 490777.11176541814)
182817026,39.0390835,-76.0646433,3,,,POINT (1578005.4115829447 501176.42137567257)
182817040,39.2386089,-75.9052746,3,,,POINT (1622397.8108769706 574345.1806321254)
182817070,39.1478286,-76.0364503,3,,,POINT (1585594.8027677266 540863.9308757861)
182817101,38.9697791,-76.2179277,3,,,POINT (1534685.106467033 475526.7160254474)
182817104,38.970632,-76.2180161,1,,,POINT (1534657.3132240695 475837.11855719157)
182817129,39.2369069,-75.90757,1,,,POINT (1621755.1239517138 573717.5222978895)
182817146,38.9773179,-76.3103771,3,,,POINT (1508380.587636858 478060.42830552516)
182817156,39.2291761,-75.9666287,3,,,POINT (1605059.8754007665 570707.1720645808)
182817160,39.225361,-75.966279,1,,,POINT (1605174.6661842575 569318.8239754227)
182817177,38.987612,-76.1585875,1,turning_circle,,POINT (1551495.8098113134 482171.2748335181)
182817180,38.9888139,-76.159152,3,,,POINT (1551331.329804735 482607.515743053)
182817264,38.8940311,-76.1380581,3,,,POINT (1557652.6832852603 448144.9278724108)
182817330,38.9148228,-76.1244974,3,,,POINT (1561439.4785691984 455753.62442177464)
182817356,39.1210098,-76.014398,4,,,POINT (1591954.0097851062 531163.4013892685)
182817364,39.1194721,-76.0126146,3,,,POINT (1592466.0067705046 530608.8470852775)
182817385,39.1111575,-75.9998227,3,,,POINT (1596128.2427866252 527620.2319136531)
182817388,39.111276,-75.9921115,3,,,POINT (1598315.6843763539 527687.4534049507)
182817403,39.1121203,-75.9760086,4,,,POINT (1602881.1370628623 528045.7896129705)
182817411,39.1124401,-75.9747025,4,,,POINT (1603250.4059828923 528166.4178610722)
182817427,38.8923849,-76.3503782,4,,,POINT (1497229.354150029 447045.1068741587)
182817432,38.8923916,-76.3545632,4,,,POINT (1496038.221761851 447039.0979870453)
182817436,38.8924354,-76.3587139,3,,,POINT (1494856.7566031942 447046.72370524664)
182817458,38.873379,-76.3377108,4,,,POINT (1500884.9050793014 440149.29194889247)
182817467,38.8733038,-76.3387931,3,,,POINT (1500576.9825616372 440119.67145847337)
182817477,38.8722942,-76.341368,2,,,POINT (1499846.5840822242 439746.6884841334)
182817485,38.8709755,-76.3408812,2,,,POINT (1499988.6412824153 439267.4348115262)
182817534,38.8650435,-76.3416228,1,turning_circle,,POINT (1499793.0882356972 437105.5526175048)
182817569,39.0395801,-76.0660445,3,,,POINT (1577605.5891211787 501353.2032806324)
182817572,39.039799,-76.0667799,3,,,POINT (1577395.905533961 501430.7883239088)
182817583,39.0402053,-76.0680738,3,,,POINT (1577026.902029998 501575.0043999336)
182817599,39.0405507,-76.0692078,4,,,POINT (1576703.5430330986 501697.50959198823)
182817603,39.1068686,-75.8981748,4,,,POINT (1624987.7408907649 526390.320185616)
182817616,39.1193471,-75.8897205,4,,,POINT (1627331.3397458608 530963.9089242419)
182817641,39.1461675,-75.891564,3,,,POINT (1626689.7396214413 540725.2765126466)
182817652,39.2369141,-75.887681,1,turning_circle,,POINT (1627388.1998108046 573788.1715468842)
182817667,39.2359518,-75.8910078,3,,,POINT (1626450.2181341327 573426.2375659551)
182817681,39.2346183,-75.8921446,3,,,POINT (1626134.1354030317 572936.6672108062)
182817699,39.233384,-75.8915844,1,turning_circle,,POINT (1626298.2627589616 572489.0614628767)
182817710,39.1687789,-75.8294549,3,,,POINT (1644197.5314992657 549179.9722490985)
182817779,39.1902131,-75.8387782,3,,,POINT (1641455.104913413 556952.3746278028)
182817805,38.9658832,-76.2742617,3,,,POINT (1518680.4040062518 473975.59033506876)
182817814,38.9668123,-76.2776923,3,,,POINT (1517702.3373666285 474306.2249253645)
182817850,38.8987871,-76.1762502,1,,,POINT (1546767.437315694 449776.6260992937)
182817870,39.1867223,-75.8599838,3,,,POINT (1635461.066130579 555605.2929503536)
182817884,39.1989943,-75.7550356,3,,,POINT (1665144.9480457995 560463.191453757)
182817885,39.1966838,-75.7539051,1,,,POINT (1665476.7877145947 559626.1035409552)
182817892,38.8912772,-76.1904813,4,,,POINT (1542741.7254067813 447005.409645971)
182817902,38.8941439,-76.1879298,3,,,POINT (1543458.6349832932 448055.86546024977)
182817907,38.896755,-76.190932,1,,,POINT (1542595.7681254453 448999.19971399533)
182817916,39.2127296,-76.0249812,3,,,POINT (1588594.8277603742 564535.4507761103)
182817921,39.2139979,-76.0223699,3,,,POINT (1589329.735739771 565005.2833602033)
182817935,38.978576,-76.3103139,3,,,POINT (1508395.092145856 478518.7561959916)
182817948,39.1448467,-75.9842163,1,turning_circle,,POINT (1600419.754426818 539938.5294985449)
182817958,38.9557771,-76.191341,3,,,POINT (1542288.9557431706 470493.2028179695)
182817979,38.893276,-76.1790616,1,,,POINT (1545985.4033795123 447762.3656104571)
182818004,39.1946241,-75.7606858,3,,,POINT (1663565.4422722075 558849.8236010486)
182818011,39.1917177,-75.762739,3,,,POINT (1662997.9314777148 557783.4510815474)
182818029,39.1933142,-75.7780624,3,,,POINT (1658647.4578406748 558306.3835396763)
182818045,39.1960396,-75.788975,4,,,POINT (1655541.694789797 559257.735646377)
182818089,39.1458201,-75.9807386,3,,,POINT (1601402.063599048 540304.0308666655)
182818101,39.1313746,-75.9815202,1,,,POINT (1601239.104273193 535040.5810906346)
182818115,39.1354018,-75.9769894,3,,,POINT (1602507.8346555894 536521.6342971623)
182818122,39.1781432,-75.8575976,3,,,POINT (1636176.4792675062 552489.2993289689)
182818146,39.1828705,-75.8580826,3,,,POINT (1636017.4640668626 554209.2282749215)
182818150,39.1833869,-75.8581806,3,,,POINT (1635987.3343580368 554396.9501567372)
182818155,39.1839483,-75.8582793,3,,,POINT (1635956.801666927 554601.0583134881)
182818162,39.1850635,-75.8584925,3,,,POINT (1635891.293985836 555006.4509555076)
182818235,38.9591159,-76.0457352,4,,,POINT (1583680.1702371067 472108.93494478206)
182818269,39.2178344,-76.0015132,3,,,POINT (1595223.6301143393 566466.508696414)
182818288,39.218703,-76.009735,1,,,POINT (1592890.902879113 566757.4828147462)
182818296,39.25954,-75.8613031,3,,,POINT (1634756.3253814261 582120.6353104971)
182818309,39.0391709,-76.0686127,1,,,POINT (1576877.6884142268 501196.7242046768)
182818393,38.9201665,-76.1829819,3,,,POINT (1544782.007784194 457545.4611644538)
182818396,38.922151,-76.1840425,3,,,POINT (1544473.8067501707 458265.4886024245)
182818406,38.9205422,-76.1923579,3,,,POINT (1542113.3216372232 457658.5487003273)
182818413,38.9695917,-76.2895609,1,,,POINT (1514320.017300165 475291.9803722322)
182818417,38.9702757,-76.2893691,3,,,POINT (1514372.6079626183 475541.51249282446)
182818438,38.9595974,-76.1975815,3,,,POINT (1540502.1866944318 471868.8534614129)
182818442,38.9606896,-76.1979445,1,,,POINT (1540395.4752171943 472265.7133778042)
182818452,38.9727989,-76.301081,1,,,POINT (1511035.8409823498 476434.73730162095)
182818459,38.9732785,-76.3005781,3,,,POINT (1511177.4738361244 476610.4993311316)
182818479,38.9746871,-76.2957984,3,,,POINT (1512532.3438433714 477133.9482431858)
182818537,39.1979745,-76.0134483,1,,,POINT (1591920.4990889882 559196.7132649715)
182818578,39.130433,-76.073391,1,,,POINT (1575183.1667254248 534420.0177029182)
182818587,38.9713153,-76.0134242,1,,,POINT (1592819.469998865 476649.4031787007)
182818634,39.1471822,-76.0147715,1,,,POINT (1591745.17384764 540694.1365387011)
182818645,38.9462764,-76.1601577,1,turning_circle,,POINT (1551188.0087647634 467113.23818595015)
182818655,38.947506,-76.1620726,3,,,POINT (1550639.3094229137 467556.03742041474)
182818657,38.9483051,-76.1629108,3,,,POINT (1550398.2645633616 467844.8719932238)
182818674,38.9496322,-76.1656247,3,,,POINT (1549622.0478275332 468321.1184650491)
182818676,38.9495338,-76.1662976,3,,,POINT (1549431.0143127695 468283.5341001725)
182818688,38.9501382,-76.1658556,3,,,POINT (1549554.700093838 468504.79694408196)
182818693,38.9483815,-76.1619339,3,,,POINT (1550675.8271913533 467875.2449170195)
182818834,39.2037248,-76.0500944,3,,,POINT (1581513.6652367793 561180.8433627576)
182818838,39.2042227,-76.0496242,3,,,POINT (1581645.0155503638 561363.5673148491)
182818865,39.2081209,-76.0469694,3,,,POINT (1582382.4652744078 562791.1504475657)
182818872,39.2087483,-76.0482306,3,,,POINT (1582022.725123666 563015.9238589157)
182818876,39.0471673,-76.135333,3,,,POINT (1557899.9957558399 503922.53365196806)
182818892,38.9700109,-76.294244,1,,,POINT (1512987.403970856 475434.3222339438)
182818900,38.9702611,-76.2923491,4,,,POINT (1513525.42577255 475529.61382651393)
182818907,38.9704743,-76.2907264,3,,,POINT (1513986.1613407691 475610.84005951806)
182818917,38.9706396,-76.2877974,1,,,POINT (1514818.413178013 475677.52445254056)
182818930,38.9692329,-76.300188,3,,,POINT (1511299.6709330392 475137.9702668709)
182818932,38.9694386,-76.2986183,4,,,POINT (1511745.3728646152 475216.3097480433)
182818940,38.969869,-76.2953346,3,,,POINT (1512677.740613803 475380.2479933377)
182818955,38.9375387,-76.2939343,3,,,POINT (1513166.9228485464 463608.90375406604)
182819038,39.1842751,-75.7801706,3,,,POINT (1658093.9919677153 555006.4457939363)
182819042,39.1845412,-75.7750047,1,,,POINT (1659556.8755731336 555122.9639943029)
182819077,38.9908058,-75.9869327,3,,,POINT (1600271.9791446675 483829.97970981867)
182819088,38.9903489,-75.9829704,1,,,POINT (1601399.967226907 483676.106850717)
182819109,39.0485315,-76.0549567,3,,,POINT (1580720.9986287877 504645.62225183833)
182819151,39.0469369,-76.0569689,1,turning_circle,,POINT (1580155.564693692 504058.9751227509)
182819157,38.9287677,-76.0054446,3,,,POINT (1595256.81611064 461179.0125617457)
182819161,38.9303538,-76.005363,1,,,POINT (1595273.7343211377 461756.8899120919)
182819177,39.2029087,-76.0562831,1,,,POINT (1579763.076378042 560865.4273937122)
182819185,39.2043348,-76.0556982,3,,,POINT (1579923.4457417573 561386.5329454432)
182819198,39.2335776,-75.9900618,1,,,POINT (1598404.4552918647 572235.9281039542)
182819237,39.2379383,-75.9874604,3,,,POINT (1599123.6695818633 573832.277099595)
182819269,38.9541431,-76.2959715,4,,,POINT (1512540.8368417006 469651.601499427)
182819280,39.1944654,-75.9155974,1,,,POINT (1619665.1624963367 558233.2545748276)
182819312,39.1931096,-75.9214865,3,,,POINT (1618002.0407910633 557719.7035918246)
182819317,39.1978565,-75.9362351,3,,,POINT (1613802.0942027557 559399.4695741275)
182819329,39.0462294,-76.1335248,3,,,POINT (1558416.7526567613 503585.8260907862)
182819352,39.0568403,-76.1251452,3,,,POINT (1560759.4884713981 507472.94101634505)
182819367,39.0609867,-76.1185799,3,,,POINT (1562609.1458146027 509000.966309411)
182819376,39.0273685,-76.1199048,3,,,POINT (1562350.9987485718 496753.8450211533)
182819418,39.042558,-76.1145861,3,,,POINT (1563808.2297343763 502300.34104730835)
182819424,39.0445826,-76.114476,3,,,POINT (1563832.3465915702 503037.98768395983)
182819441,39.054263,-76.1116218,3,,,POINT (1564608.6348976903 506571.392360106)
182819449,39.0598372,-76.1081467,3,,,POINT (1565575.6015489304 508611.0989020428)
182819482,39.0383133,-76.113326,3,,,POINT (1564181.1261342037 500757.92979539523)
182819519,38.9640438,-76.0776467,3,,,POINT (1574588.2815191592 473810.3313797488)
182819565,38.9693557,-76.0854045,1,,,POINT (1572363.1847084158 475722.65301848034)
182819617,38.9392436,-76.1321065,3,,,POINT (1559189.9817018493 464626.61757710617)
182819671,38.958762,-76.2950716,3,,,POINT (1512783.749399643 471335.7415055668)
182819684,38.8482736,-76.3686067,3,,,POINT (1492152.3539251972 430943.8929252249)
182819764,38.8439818,-76.3677578,1,,,POINT (1492404.938765656 429382.54998294654)
182819777,39.0542281,-76.0815339,3,,,POINT (1573152.60562615 506643.2374111289)
182819788,39.050168,-76.082682,1,,,POINT (1572841.4471561462 505161.3051371635)
182819799,39.056975,-76.06256,1,,,POINT (1578530.2012043002 507698.4034791954)
182819802,39.1644981,-75.9361603,4,,,POINT (1613964.8773051524 547250.6962929677)
182819815,39.1717513,-75.9356605,1,,,POINT (1614075.779656214 549893.9305658491)
182819834,38.894152,-76.1767708,3,,,POINT (1546634.5049886212 448087.2617944181)
182819857,39.0418946,-76.0273606,3,,,POINT (1588583.59946767 502310.8548227368)
182819876,39.037756,-76.024573,1,,,POINT (1589391.410760329 500812.0734581238)
182819886,39.2347371,-75.9236533,3,,,POINT (1617209.2014052216 572873.1649532185)
182819889,39.2341311,-75.9247332,3,,,POINT (1616905.933593426 572648.854135263)
182819893,39.2338831,-75.9251752,1,turning_circle,,POINT (1616781.8052756616 572557.0578027978)
182819903,39.0408005,-76.0632289,3,,,POINT (1578400.715740113 501805.85454776674)
182819908,39.0425397,-76.061869,3,,,POINT (1578780.4389009147 502443.21992452134)
182819925,39.1500859,-75.9677647,3,,,POINT (1605063.809206258 541898.9576849281)
182819936,39.109753,-75.9716285,3,,,POINT (1604133.6062161708 527197.6087413102)
182819939,39.1105439,-75.9701158,1,,,POINT (1604559.5658516928 527490.4867878974)
182819949,38.922832,-76.1584239,1,turning_circle,,POINT (1551759.8072550504 458579.6671029231)
182820003,38.9358689,-76.1356632,3,,,POINT (1558190.0122115538 463388.0046501818)
182820018,38.9366601,-76.1340311,3,,,POINT (1558651.5071634315 463680.5473180018)
182820036,38.8619641,-76.359298,1,turning_circle,,POINT (1494768.3994133836 435948.26543034334)
182820049,38.9281147,-76.2597666,4,,,POINT (1522913.1890993572 460253.77385600115)
182820053,38.9285623,-76.261557,3,,,POINT (1522402.5542809654 460412.659730054)
182820060,38.9288607,-76.262296,3,,,POINT (1522191.453583717 460519.6339587663)
182820063,38.9291392,-76.2630121,3,,,POINT (1521986.927425346 460619.4151434816)
182820066,38.9297349,-76.2639857,3,,,POINT (1521708.2215768683 460834.1279602096)
182820076,38.9330253,-76.265524,4,,,POINT (1521260.988708656 462028.9311082448)
182820098,38.8831,-76.3444653,3,,,POINT (1498936.5377079558 443675.6830966152)
182820109,38.9677912,-76.2260624,3,,,POINT (1532378.521600795 474783.0313885463)
182820142,38.9683626,-76.2265344,1,,,POINT (1532242.5633980646 474989.99238125514)
182820155,38.9070249,-76.3598038,3,,,POINT (1494509.2920162182 452357.892797631)
182820158,38.9070145,-76.3605011,3,,,POINT (1494310.8968915287 452352.7144494385)
182820162,38.9070062,-76.3618221,3,,,POINT (1493935.0180252455 452347.06108158705)
182820187,38.9099477,-76.1557291,1,,,POINT (1552569.8448367468 453894.4872341526)
182820208,38.9126288,-76.155478,3,,,POINT (1552632.2597279502 454871.56153736816)
182820222,39.0264937,-76.0220281,3,,,POINT (1590158.17099704 496718.2192954169)
182820301,38.9712051,-76.2806239,3,,,POINT (1516856.2273310416 475899.46663240617)
182820335,38.9724021,-76.2842141,1,turning_circle,,POINT (1515832.1179664568 476327.3816826691)
182820370,38.9972114,-76.3008199,3,,,POINT (1511041.9734101866 485326.1915301396)
182820375,38.9974854,-76.2993476,3,,,POINT (1511459.6291518547 485429.18905083963)
182820379,38.9977679,-76.2978293,3,,,POINT (1511890.3307206652 485535.38950938586)
182820398,39.2413593,-75.9067229,3,,,POINT (1621975.6251938439 575341.9637088755)
182820402,39.2421493,-75.9071785,3,,,POINT (1621843.150304469 575628.1377992167)
182820416,39.1888932,-75.9889744,3,,,POINT (1598892.6988673704 555965.1859553318)
182820435,39.2009104,-75.9827463,3,,,POINT (1600609.1072647343 560361.462845977)
182820437,39.2022918,-75.9828857,3,,,POINT (1600563.9992153437 560864.1297232611)
182820439,39.203876,-75.9831239,3,,,POINT (1600490.073668957 561440.3449622861)
182820442,39.1685594,-75.9839664,3,,,POINT (1600394.5028154955 548575.4023465811)
182820522,38.9694046,-76.1194545,5,traffic_signals,,POINT (1562682.5413495523 475645.27817912656)
